title,company,location,Link
"[동탄2, 영천동] 소프트웨어 개발자 (신입/경력)",TPAZ,경기도 화성,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=50f1e8f57060a38c
Java개발 및 운영인력 영입,카카오페이증권,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f46fa7670a477a45
[경력] IT 빗썸거래소 (Front-End 개발자) 상시,빗썸코리아,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3ce8cd3812a5ac77
응용소프트웨어개발자,드림테크,서울 성동구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9a94dfb2338562c7
머신비젼 엔지니어(개발팀/CS팀) 신입/경력 사원,포커스블루,경기도 화성,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=87dbbdb91f8bc605
컴퓨터업무 원활하신 사무직( 웹 디자이너),농업회사법인제론팜,전라남도 강진,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d444fc33801d4315
FrontEnd Vuejs 개발자 (원격근무 가능),JJSOFT,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=264340117e5cec8a
[인프라/네트웍/서버/보안 부문 경력사원 ],현대오토에버,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=4ec1b9be666fc6ae
(주)잇팩 웹 프로그램 및 솔루션 개발자,잇팩,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=de1a7b789458d3c9
배달의민족 가게시스템 서버 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=0bc0d0b3198cbefb
[국비무료과정]Java·Python기반 빅데이터 분석 개발자 양성과정,중앙에이치티에이,서울 종로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c7cc9b2859f1791c
웹 백엔드 소프트웨어 엔지니어,데브시스터즈,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=341c4c11459722b9
"회사와 같이 성장할 인재 (C#, VB6.0, C++ 소프트웨어)",우리제어기술,용인 처인구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=dbcc5a991abd3e2f
SW 배움 좋아하는 긍정적 마인드 소유한 개발자,스마트쿱,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=ce41340260a844d2
[B마트] iOS 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=aef070238c4496b7
IT전략 경력직원,한국투자신탁운용,서울 영등포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=59707eacd84267aa
데이터 분석가 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=60890c7f23fa9498
APP 개발자(react native),더트라이브,과천 과천시,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=44555f028d57be1e
온라인 유통 및 소프트웨어 개발자,더머글,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=4f158c63b5482c4c
자율주행로봇 S/W 개발자,㈜퓨처로봇,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=64edfbfd65a20197
[현장코칭 숙련인력] 개발자,빈즈소프트,대구 남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6c6c328630ff7534
하이브리드 앱 개발자,밋잇챗,서울 역삼동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=ba68cf9c91dc27c0
부문별 정규직 (경력),이씨에스텔레콤,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=69c4ff736cdf64c7
프로덕트 매니저,스포카,부산 해운대구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9c11b2332c80c7a4
[스텝페이] 백엔드 경력 개발자,스텝페이,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9129a33e9e8b6412
시니어 프론트엔드 개발자 - Game Dev본부,PUBG,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=1da98612784a1958
광고마케터 / 광고영업 / 개발자,마인드리더,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=8cee3b6c83cdcd9a
"(세종) 공공기관 운영(초급,중급)",데이터윙스,세종특별자치시,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=91deec060a636fbf
개발자,체인지포인트,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=412f4a4caf6af454
"웹개발, JAVA 외 경력 정규직",타디스테크놀로지,서울 성동구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f0fd43d90e3722ed
딥러닝/빅데이터 개발자,제타럭스시스템,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=10d5327f564d74ff
iOS 15만명의 필수일기앱 팔레토 와 함께할 개발자,앤드,서울 구로동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=15a42b2b8ed90b33
신규 응용 소프트 웨어 개발 및 웹개발자 (청년 디지털 일자리),워너비체인소프트,전라남도 목포,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f3f2ce38510d66a7
"-[엔비에스랩(주)]SIP, VolP, PTT 기반 Android App 개발자",엔비에스랩,경기도 군포,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=09c3bb33948842e5
[엑스퍼넷] 드론 하드웨어 / 펌웨어 개발 신규/경력직,엑스퍼넷,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=e9fed6ef3966298e
머시닝센터(MCT)가공-신입/경력자,아이티시스템(ITS),경기도 화성,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c3bc9bea3ebc4758
[SW 개발] 항공기 탑재용 전자 장비 개발 (임베디드) - (한국항공 자회사),에비오시스테크놀러지스,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=770e3187754fdd3f
웹 쇼핑몰 개발 경력자,테스트굿,서울 금천구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6e9b328a72003664
테크팀 / 백엔드&프론트엔드 개발자,와그트래블,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b279d082192008d9
협업도구개발팀 - 웹 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=399dcbca2aab4049
게임프로그래머,데브캣,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3b4af19a0df4dfe9
"윈도우 어플리케이션(델파이, C++) 개발자 [경력직]",데이타프로텍,대구 북구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=28903fdd0f5d851b
"HMI S/W 개발부문 C#, JAVA, DB 개발자 (신입, 경력)",동우지씨에스,경기도 시흥,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=44a35c34dd63af15
SK그룹사 웹퍼블리셔 계약직 채용,다름,서울 가산동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d6a2c98a268df1bd
공통비즈니스플랫폼 서버 개발자 (5년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=3a6b0e00f90114e0
프로덕트 매니저,RIDI Corp,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2add36945adc599e
응용소프트웨어 개발자,아이모인,고양 일산동구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=8b2cea6194a9f40d
프로그래머,한세프리시젼,경기도 의왕,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=37081278164780c5
인공지능(AI) 프로그래밍 교육 커리큘럼 기획 및 컨텐츠 개발자,에이쳐,용인 처인구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f249e82c6e9bb81c
ERP 운영관리자 / 청년디지털일자리사업,티맥스(TMAXX),인천 서구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7a8189d80dadbdcc
함께하실 웹프로그램 (php.jsp)개발자 및 기획자를 찾습니다,나눔모바일 관심기업,의정부 의정부동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=891fc2e681d18979
[휴플]여행플랫폼 스타트업 앱 개발자,휴플,제주 영평동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7aff64c214613fdd
[IT/SW 분야] 임원급 전문위원 & 과부장급 경영간사 (웹 또는 앱 개발 경력 필수),한국컨설팅산업협회,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=08d6f31a7dea8474
현대무벡스 경력사원 상시[클라우드 Marketing],현대무벡스,서울 종로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=0b81f7adb81148aa
선린대학교 직원 전산(결원보충),선린대학,포항 북구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=92391ae68234ff41
기업부설연구소 소프트웨어 개발자,이룸에스엔에스,부천 원미구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=59fa0bddda8f9643
SI 경력 오라클 Java 개발자(과장/차장급),심네트,서울 중구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a66686b7a8270639
PHP/모바일 개발자 정규직,전국스카이장비콜,안양 동안구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=997cb64f09ade15c
시스템 엔지니어를 모십니다.,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=10d2ef840d3bca07
윈도우 응용 프로그램 개발 경력직,인터켐코리아,경기도 군포,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=759b372c5d828a42
Web BackEnd 개발자 모집,알서포트,서울 몽촌토성역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d0c797e418c9ba93
펌웨어 임베디드 경력 정규직,위고컴퍼니,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=e96194a136c77801
추천 시스템 소프트웨어 엔지니어,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=07375dc4e800dfa9
"(주)딥인스펙션 인공지능 기반 S/W개발자 (연구원,팀장)",딥인스펙션,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=130a45c6509d921f
소프트웨어 개발자,센싱플러스,포항 우현동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=42d1719d074d4df5
"데이터 가치를 함께 발굴하실 머신러닝, 통계 모델링 전문가 모집",카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d1e75364ef505c68
데이터 사이언티스트 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=0064deb5fa9cbce0
"프로그램 개발자 ( C/C++, MFC, 영상처리 )",엔슨소프트,대구 북구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2fcd28c59042d584
[배민서비스실] iOS 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6bf74f9614e2f3c3
기술연구소 개발자,아라드네트웍스,서울 양재동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=aea6907b7d77d3dc
Network Server / Library 개발자 모집,알서포트,서울 몽촌토성역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=4716b7572ab70cc2
포시에스 전문연구요원(병역특례) SW개발자,포시에스,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=daafa1508b2ab9ac
[(주)케이엠에듀] AI(인공지능) 개발자 및 빅데이터 분석 플랫폼 개발 및 운영자,케이엠에듀,서울 금천구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=5a40c1062c719241
자바(Java)개발자 / 응용SW 훈련교사 건,신한양직업전문학교,부산 부산진구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b1ea78d15ab91626
MongoDB Engineer 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2695294aea6dc3b6
추천 통계분석/데이터사이언티스트,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=bfe0f5ac4f32ec89
추천 시스템 연구/개발,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=be6c1f03fa566f8e
[IT인프라] IT 엔지니어,크래프톤,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=45934c58558e8dd5
멋진 일 함께 할 개발자 분,여유제작소모모,대구 현풍면,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9de61cf0388a7b03
웹 시각화 개발자 모집(경력),(주)모아데이타 관심기업,성남 시흥동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b0a1ad63cd16ac39
화해 iOS 개발자,버드뷰,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9054935e126e082f
WebRTC기술 기반의 Web개발자 모집,알서포트,서울 몽촌토성역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=cc0e0da96864b529
카카오 재무시스템 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=cf9e98a2da702409
게임 커뮤니티 프론트엔드 개발자 모집,넷마블,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c68ed68c6f13281b
Java기반 Full-Stack 소프트웨어 개발자,브릭,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=a66f93ef84c4698d
주식회사 달빛 LED 조명 생산관리 및 조명 개발자,달빛,경기도 김포,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=993deaf579694475
모니터링식스와 함께 글로벌시장에 도전할 인재 찾습니다.-개발,모니터링식스,서울 영등포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=81c102294825bdf0
게임프로그래머 신입/경력 정규직,studio Lhang,서울 성북구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=5cfc8daaa3fd276a
[플로우] 웹서버 개발자 (엔터프라이즈 파트),마드라스체크,서울 영등포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=4d2bad61bc101604
만화경 안드로이드 개발자,우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9073413d18ca0bb8
해외서비스(일본) iOS 클라이언트 개발자 (3년 이상),우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=9a937a1db47e479c
소프트웨어 기술자,엠텍,대전 유성구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f88fe91eaa6d848b
"프로그래머 웹개발자 프로그램개발자 crm, PHP 외 경력 정규직",드림파트너스,경기도 의정부,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7f88a79a977781f7
게으른 개발자님,라우드소싱,서울 삼성동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=8bde26c415e469ad
한국문화기술연구소 위촉연구원,광주과학기술원,광주 북구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=e207517153db31e2
"그래픽디자인, 시각디자인 외 경력 정규직",수파자,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=58e1743185e8f3ae
구독플랫폼 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=1c77b6fc4da806e0
[BBQ] 서버 프로그래머,네오플,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=0f0907a256b5d543
VR 및 AR 관련 개발자,휴먼디지털,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7203e68529755576
"Android 개발자 (산업기능요원, 전문연구요원)",우아한 형제들,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2b9393d7e8894c18
Tech Data Engineer,드림어스컴퍼니,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7574a5d27091a847
국내캐피탈사 IT개발자,지인커리어,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6e0bf06aedf452cd
기술 통해서 문화 만들 수 있는 개발자,옥토칼럼,대한민국,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=60a950bf1781acbb
[어니컴(주)] 자바(JAVA) 개발자 경력직,어니컴,서울 중구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=7d216c109a744f07
프로그램 개발자,에스지인텔,부산 연제구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=b3df36429479d4f4
자율협력주행 온라인 박람회,자율협력주행 산업발전 협의회,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=1f9676614dc8b7e3
고령자 에듀테크플랫폼 AI 데이터 전문가 및 AI 개발 기획자,시니어에듀,부산 해운대구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=2ea16f451f3154b5
21년 전문연구요원 (게임프로그래머),Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=d0ad322b31011eda
"한국가상현실(주) 가상현실(VR) 마케팅, 기술영업 신입/경력사원",한국가상현실,서울 송파구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=926971936409cb5d
2021년 상반기 경력사원 (웹개발직),에스티엘소프트,부산 해운대구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c24c8f0be988e523
PHP 프로그래머,해커스,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c47ec9ddc08f6c1c
에너지서비스 AI/빅데이터 개발자 (병역특례 가능),헤리트,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=c04f5d59e8bfa44a
MLOps Engineer 영입,카카오모빌리티,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=72c8af4ad3fa28f2
"서비스기획·운영, 웹서비스기획 경력 정규직",에임즈인터내셔널코리아,서울 강서구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=af1196ee9395d983
기술연구소 사무지원 및 기술자료 조사 경력직 (정규/계약),메리티움,용인 수지구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=6bc7b280d97d70af
개발 유지보수 인원(SM),모음커뮤니케이션,서울 금천구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=990a4c6c0630ed20
기술연구소 연구원,더블유원,전라남도 곡성,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=0bd0702d86c1569d
즐겁고 신나게 멋진 서비스 만들어갈 개발자,큐레잇,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=e5184d6454a072d6
2021학년도 신입생,한국폴리텍대학 신기술교육원,전주 덕진구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=f717e78adb9882dc
Publishing Producer Associate,펍지,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=587186ed4978ae53
게임 콘텐츠산업 취업 국비 직무교육 훈련생 (디자인/프로그래밍),제이제이이엔씨,부산 동구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?as_and=%EA%B0%9C%EB%B0%9C%EC%9E%90&limit=50&vjk=70a8ea60fa41ac39
